"significant_wave_height,energy_wave_period,mean_wave_direction,potenza(kW/m)"
"('2019-10-18 10:00:00', '0.13035381', '2.7586637')",0.022969011166406136
"('2019-10-18 11:00:00', '0.1254015', '2.7313619')",0.021046543915549207
"('2019-10-18 12:00:00', '0.1581217', '2.3699155')",0.029034335518892944
"('2019-10-18 13:00:00', '0.18989873', '2.369077')",0.04186194251935045
"('2019-10-18 14:00:00', '0.21295023', '2.3837063')",0.05296696044390374
"('2019-10-18 15:00:00', '0.22515392', '2.3643248')",0.05873030318744584
"('2019-10-18 16:00:00', '0.24537563', '2.386688')",0.07041328157714906
"('2019-10-18 17:00:00', '0.25970185', '2.4036467')",0.07943589626554047
"('2019-10-18 18:00:00', '0.27084434', '2.4257305')",0.08719230474646429
"('2019-10-18 19:00:00', '0.27485335', '2.4427826')",0.09042384438200865
"('2019-10-18 20:00:00', '0.26512563', '2.454337')",0.08453444420655186
"('2019-10-18 21:00:00', '0.24873614', '2.4582505')",0.07452465893248951
"('2019-10-18 22:00:00', '0.22356212', '2.4582505')",0.06020307229143729
"('2019-10-18 23:00:00', '0.20935392', '2.4408257')",0.052419761634852347
"('2019-10-19 00:00:00', '0.19785762', '2.3994536')",0.04602714081151585
"('2019-10-19 01:00:00', '0.18712783', '2.3695428')",0.04065719384516153
"('2019-10-19 02:00:00', '0.17740011', '2.3578954')",0.03636037760861236
"('2019-10-19 03:00:00', '0.1703844', '2.33283')",0.033184771395674766
"('2019-10-19 04:00:00', '0.16667032', '2.309069')",0.031430372584452054
"('2019-10-19 05:00:00', '0.16873372', '2.2971418')",0.032047019691113864
"('2019-10-19 06:00:00', '0.18665612', '2.305528')",0.039359624717885636
"('2019-10-19 07:00:00', '0.19909573', '2.3278913')",0.04521501392391238
"('2019-10-19 08:00:00', '0.20752633', '2.378395')",0.05019107238572264
"('2019-10-19 09:00:00', '0.21283233', '2.4493983')",0.0543664144047161
"('2019-10-19 10:00:00', '0.22132182', '2.4850864')",0.05964664746109934
"('2019-10-19 11:00:00', '0.23906744', '2.5323288')",0.07091809095324356
"('2019-10-19 12:00:00', '0.26630485', '2.5680168')",0.08923846524859846
"('2019-10-19 13:00:00', '0.31081605', '2.630727')",0.12453136142264001
"('2019-10-19 14:00:00', '0.37230647', '2.7344368')",0.18572276349920294
"('2019-10-19 15:00:00', '0.4494201', '2.8704798')",0.2840897464151795
"('2019-10-19 16:00:00', '0.5208739', '3.0144434')",0.400745271307763
"('2019-10-19 17:00:00', '0.5835434', '3.1488094')",0.5253984366450369
"('2019-10-19 18:00:00', '0.65499735', '3.3007863')",0.6938931080135092
"('2019-10-19 19:00:00', '0.66784966', '3.4093413')",0.7451161522403688
"('2019-10-19 20:00:00', '0.65523314', '3.4905014')",0.73430351339186
"('2019-10-19 21:00:00', '0.62946963', '3.548832')",0.6890188187462424
"('2019-10-19 22:00:00', '0.59333', '3.6120083')",0.6230708522430003
"('2019-10-19 23:00:00', '0.5544785', '3.6818933')",0.554672584292657
"('2019-10-20 00:00:00', '0.5201665', '3.7371492')",0.49547446229845155
"('2019-10-20 01:00:00', '0.4925164', '3.7602582')",0.44694608740057523
"('2019-10-20 02:00:00', '0.4704671', '3.7534559')",0.4070857633505065
"('2019-10-20 03:00:00', '0.45000958', '3.7469332')",0.3718052769069459
"('2019-10-20 04:00:00', '0.43285358', '3.7346334')",0.3428673134533556
"('2019-10-20 05:00:00', '0.4226544', '3.6954978')",0.3234743263685962
"('2019-10-20 06:00:00', '0.416582', '3.6573873')",0.3110054745693894
"('2019-10-20 07:00:00', '0.4127499', '3.632042')",0.3031942043772712
"('2019-10-20 08:00:00', '0.4114529', '3.6270103')",0.30087432173470435
"('2019-10-20 09:00:00', '0.40903568', '3.6656802')",0.30051976439621086
"('2019-10-20 10:00:00', '0.4031402', '3.7596989')",0.299406592888733
"('2019-10-20 11:00:00', '0.406029', '3.8094573')",0.3077324517854564
"('2019-10-20 12:00:00', '0.4116887', '3.8559542')",0.32023282029913935
"('2019-10-20 13:00:00', '0.4255432', '3.8413248')",0.3408508805466415
"('2019-10-20 14:00:00', '0.4362141', '3.8731925')",0.3611308258807709
"('2019-10-20 15:00:00', '0.4471798', '3.9079487')",0.38292109208411723
"('2019-10-20 16:00:00', '0.4597962', '3.9284484')",0.406956405359902
"('2019-10-20 17:00:00', '0.473238', '3.9310575')",0.4313846593529422
"('2019-10-20 18:00:00', '0.4869746', '3.914844')",0.4549075658686684
"('2019-10-20 19:00:00', '0.4936366', '3.918385')",0.46786212609720834
"('2019-10-20 20:00:00', '0.4913373', '3.943264')",0.4664567734259074
"('2019-10-20 21:00:00', '0.4834963', '3.9646955')",0.45414258516135986
"('2019-10-20 22:00:00', '0.4711156', '3.9744794')",0.4322463163143094
"('2019-10-20 23:00:00', '0.4559641', '3.9866862')",0.40613407916761457
"('2019-10-21 00:00:00', '0.4393977', '3.9882703')",0.37730818197518695
"('2019-10-21 01:00:00', '0.4230671', '3.9717772')",0.3483368863465957
"('2019-10-21 02:00:00', '0.40685427', '3.9454072')",0.32001156190321817
"('2019-10-21 03:00:00', '0.39193857', '3.9069238')",0.2940810419430844
"('2019-10-21 04:00:00', '0.37890947', '3.8569791')",0.2713402900093754
"('2019-10-21 05:00:00', '0.37130427', '3.81598')",0.2577876201278512
"('2019-10-21 06:00:00', '0.36458337', '3.7660353')",0.24528679942719847
"('2019-10-21 07:00:00', '0.36016166', '3.7236383')",0.23667834696284654
"('2019-10-21 08:00:00', '0.35768557', '3.69')",0.23132644620779325
"('2019-10-21 09:00:00', '0.35603487', '3.6667051')",0.22774934268730956
"('2019-10-21 10:00:00', '0.34919596', '3.6941934')",0.22072632327779704
"('2019-10-21 11:00:00', '0.34831166', '3.670805')",0.2182194318376612
"('2019-10-21 12:00:00', '0.35379457', '3.568959')",0.21889707839395336
"('2019-10-21 13:00:00', '0.34896016', '3.5589886')",0.2123608092455898
"('2019-10-21 14:00:00', '0.34218037', '3.546689')",0.20348358062840655
"('2019-10-21 15:00:00', '0.33339596', '3.5342028')",0.19249001767009044
"('2019-10-21 16:00:00', '0.32484746', '3.505969')",0.18128551406686397
"('2019-10-21 17:00:00', '0.31511986', '3.4710264')",0.16889062645019126
"('2019-10-21 18:00:00', '0.30374146', '3.439718')",0.15549881056457196
"('2019-10-21 19:00:00', '0.28994584', '3.4316113')",0.14136045469949482
"('2019-10-21 20:00:00', '0.27632725', '3.4148388')",0.12776553482714215
"('2019-10-21 21:00:00', '0.26300335', '3.3918233')",0.11496135127772483
"('2019-10-21 22:00:00', '0.23924434', '3.4794128')",0.09758552008609551
"('2019-10-21 23:00:00', '0.22798383', '3.4338477')",0.08745511189307623
"('2019-10-22 00:00:00', '0.21666443', '3.3913574')",0.07800903002584725
"('2019-10-22 01:00:00', '0.20563972', '3.3500786')",0.06941687909427881
"('2019-10-22 02:00:00', '0.19520462', '3.3072157')",0.061750259242357684
"('2019-10-22 03:00:00', '0.18530011', '3.2615573')",0.05487473639728426
"('2019-10-22 04:00:00', '0.17557251', '3.220465')",0.04864382298635031
"('2019-10-22 05:00:00', '0.16608071', '3.1811428')",0.042994968038113646
"('2019-10-22 06:00:00', '0.1570605', '3.1426594')",0.03798633083552902
"('2019-10-22 07:00:00', '0.14998591', '3.072122')",0.033863782277602186
"('2019-10-22 08:00:00', '0.1429702', '3.0057776')",0.03010537027345751
"('2019-10-22 09:00:00', '0.13601351', '2.9458628')",0.026703777012639523
"('2019-10-22 10:00:00', '0.10706639', '3.1460137')",0.017671076574970853
"('2019-10-22 11:00:00', '0.1355418', '2.5084746')",0.022581473921504204
"('2019-10-22 12:00:00', '0.14815831', '2.417251')",0.025999791160629955
"('2019-10-22 13:00:00', '0.15081131', '2.387247')",0.026604877345548623
"('2019-10-22 14:00:00', '0.1441493', '2.3441978')",0.02386796594851256
"('2019-10-22 15:00:00', '0.14591801', '2.2833512')",0.02382245918113123
"('2019-10-22 16:00:00', '0.14644861', '2.2025638')",0.02314701990641588
"('2019-10-22 17:00:00', '0.139256', '2.1986504')",0.020892003590201706
"('2019-10-22 18:00:00', '0.1331836', '2.195389')",0.019081348502002132
"('2019-10-22 19:00:00', '0.1294105', '2.1805732')",0.0178939319146152
"('2019-10-22 20:00:00', '0.12534261', '2.1720006')",0.01672066278856847
"('2019-10-22 21:00:00', '0.12168729', '2.170044')",0.015745449325097208
"('2019-10-22 22:00:00', '0.1064769', '1.9882493')",0.01104530506141352
"('2019-10-22 23:00:00', '0.104118705', '1.9957037')",0.010601068925589204
"('2019-10-23 00:00:00', '0.10258579', '2.0066988')",0.010347911016574642
"('2019-10-23 01:00:00', '0.1026448', '2.0106125')",0.010380024150522178
"('2019-10-23 02:00:00', '0.1030575', '2.0162966')",0.010493242361213741
"('2019-10-23 03:00:00', '0.10258579', '2.032044')",0.01047860819658855
"('2019-10-23 04:00:00', '0.10311639', '2.0431325')",0.010645057532679187
"('2019-10-23 05:00:00', '0.1034112', '2.055339')",0.01076997508541358
"('2019-10-23 06:00:00', '0.1019963', '2.0804977')",0.010605524592412846
"('2019-10-23 07:00:00', '0.1005224', '2.1056564')",0.010425797432824662
"('2019-10-23 08:00:00', '0.11744261', '1.9842424')",0.0134104142699048
"('2019-10-23 09:00:00', '0.1333015', '1.9763222')",0.017207742634905723
"('2019-10-23 10:00:00', '0.11850381', '1.9366274')",0.013326213877580772
"('2019-10-23 11:00:00', '0.1140821', '1.9556363')",0.01247151415366783
"('2019-10-23 12:00:00', '0.122689605', '1.8974917')",0.01399559934699749
"('2019-10-23 13:00:00', '0.15122402', '2.0245895')",0.02268687184170562
"('2019-10-23 14:00:00', '0.17527771', '2.1751688')",0.032744806345907415
"('2019-10-23 15:00:00', '0.17103302', '2.1853254')",0.03132363265775555
"('2019-10-23 16:00:00', '0.16560912', '2.184021')",0.02935089770943361
"('2019-10-23 17:00:00', '0.17303741', '2.200048')",0.032278121224302236
"('2019-10-23 18:00:00', '0.17474711', '2.2030296')",0.03296373517897677
"('2019-10-23 19:00:00', '0.17303741', '2.1962276')",0.032222070022544215
"('2019-10-23 20:00:00', '0.17144561', '2.1987433')",0.031668197691499936
"('2019-10-23 21:00:00', '0.16991282', '2.2043343')",0.03118357006583352
"('2019-10-23 22:00:00', '0.16030312', '2.2172863')",0.027919125053460885
"('2019-10-23 23:00:00', '0.16961801', '2.2369473')",0.03153521237107725
"('2019-10-24 00:00:00', '0.17692852', '2.2483153')",0.03448648926205997
"('2019-10-24 01:00:00', '0.18512332', '2.2738466')",0.038183831359254766
"('2019-10-24 02:00:00', '0.18989873', '2.2964895')",0.04057931061138657
"('2019-10-24 03:00:00', '0.20687783', '2.3367434')",0.049004392422738
"('2019-10-24 04:00:00', '0.23199284', '2.4121263')",0.0636129134918663
"('2019-10-24 05:00:00', '0.22821963', '2.3446636')",0.05983876410428433
"('2019-10-24 06:00:00', '0.27691674', '2.4692457')",0.09278094821430513
"('2019-10-24 07:00:00', '0.31364596', '2.58013')",0.12437040948349726
"('2019-10-24 08:00:00', '0.32915115', '2.6940897')",0.14302069531901598
"('2019-10-24 09:00:00', '0.32691085', '2.8133602')",0.14732623452807295
"('2019-10-24 10:00:00', '0.31476605', '2.9275994')",0.142129260945824
"('2019-10-24 11:00:00', '0.30663025', '2.993571')",0.1379163126243213
"('2019-10-24 12:00:00', '0.30185485', '2.9905891')",0.1335208666260422
"('2019-10-24 13:00:00', '0.29890704', '2.9669213')",0.12988960443997913
"('2019-10-24 14:00:00', '0.29029965', '2.9747486')",0.12283987710528295
"('2019-10-24 15:00:00', '0.28723395', '2.9601192')",0.1196676661392881
"('2019-10-24 16:00:00', '0.29041755', '2.9601192')",0.12233507556411717
"('2019-10-24 17:00:00', '0.30385935', '2.9706488')",0.13439793629417227
"('2019-10-24 18:00:00', '0.31859815', '3.0291657')",0.15066265275794616
"('2019-10-24 19:00:00', '0.33068407', '3.1085553')",0.16656403235547462
"('2019-10-24 20:00:00', '0.33740497', '3.1867337')",0.17776440522745507
"('2019-10-24 21:00:00', '0.33946836', '3.2564325')",0.18388096110200197
"('2019-10-24 22:00:00', '0.33433926', '3.327529')",0.18226055270169234
"('2019-10-24 23:00:00', '0.33262956', '3.3592103')",0.18211887376152464
"('2019-10-25 00:00:00', '0.32938695', '3.382319')",0.1798139672198087
"('2019-10-25 01:00:00', '0.32567286', '3.3960166')",0.1764936239637048
"('2019-10-25 02:00:00', '0.32113326', '3.405148')",0.1720690055869944
"('2019-10-25 03:00:00', '0.31730115', '3.409155')",0.16818455850712613
"('2019-10-25 04:00:00', '0.31441236', '3.4115777')",0.1652534624941479
"('2019-10-25 05:00:00', '0.31293845', '3.4099936')",0.16363172104180684
"('2019-10-25 06:00:00', '0.32584965', '3.2900705')",0.17117321269931468
"('2019-10-25 07:00:00', '0.33109677', '3.2693844')",0.1756191836856846
"('2019-10-25 08:00:00', '0.33150935', '3.2783298')",0.17653884678268825
"('2019-10-25 09:00:00', '0.33198106', '3.2861571')",0.17746430652455622
"('2019-10-25 10:00:00', '0.32378626', '3.365919')",0.17290859079202223
"('2019-10-25 11:00:00', '0.32537806', '3.3903325')",0.17587937098630424
"('2019-10-25 12:00:00', '0.32773626', '3.4059868')",0.1792619132641784
"('2019-10-25 13:00:00', '0.32643926', '3.4473588')",0.18000614716259777
"('2019-10-25 14:00:00', '0.32596755', '3.4522972')",0.17974341662255214
"('2019-10-25 15:00:00', '0.32573175', '3.431425')",0.1783983265346336
"('2019-10-25 16:00:00', '0.32030785', '3.4392521')",0.17290010453273352
"('2019-10-25 17:00:00', '0.31529665', '3.4169822')",0.16644758921835415
"('2019-10-25 18:00:00', '0.30940115', '3.396669')",0.1593283852877137
"('2019-10-25 19:00:00', '0.30273914', '3.363124')",0.15103448047699236
"('2019-10-25 20:00:00', '0.29366004', '3.3324676')",0.14081590897589874
"('2019-10-25 21:00:00', '0.28540635', '3.2843866')",0.13109243022417588
"('2019-10-25 22:00:00', '0.27597344', '3.227267')",0.12043855918073315
"('2019-10-25 23:00:00', '0.27438164', '3.1412616')",0.11588047868851366
"('2019-10-26 00:00:00', '0.27414584', '3.045752')",0.1121641161096802
"('2019-10-26 01:00:00', '0.27373314', '2.9631944')",0.10879551260646418
"('2019-10-26 02:00:00', '0.27308464', '2.8825002')",0.10533191326987687
"('2019-10-26 03:00:00', '0.28776455', '2.7791634')",0.11276770584813589
"('2019-10-26 04:00:00', '0.30739665', '2.7151484')",0.1257152351498814
"('2019-10-26 05:00:00', '0.32885647', '2.7166393')",0.1439596693528891
"('2019-10-26 06:00:00', '0.34819376', '2.755775')",0.16371248610442812
"('2019-10-26 07:00:00', '0.36841547', '2.7943516')",0.18584584113254274
"('2019-10-26 08:00:00', '0.38285947', '2.8340464')",0.2035550231717304
"('2019-10-26 09:00:00', '0.39470947', '2.8662868')",0.21881183900836465
"('2019-10-26 10:00:00', '0.39689088', '2.8919115')",0.22321497001075402
"('2019-10-26 11:00:00', '0.40302217', '2.9091496')",0.23153679060964263
"('2019-10-26 12:00:00', '0.4114529', '2.9262948')",0.24274730158494243
"('2019-10-26 13:00:00', '0.41611028', '2.9576964')",0.25093807556853254
"('2019-10-26 14:00:00', '0.4156387', '2.994596')",0.25349317780799846
"('2019-10-26 15:00:00', '0.4081514', '3.0384839')",0.24802508123377714
"('2019-10-26 16:00:00', '0.39382517', '3.0914102')",0.2349414549086939
"('2019-10-26 17:00:00', '0.37448788', '3.155891')",0.21686706815940537
"('2019-10-26 18:00:00', '0.35644746', '3.2001514')",0.19923133913580815
"('2019-10-26 19:00:00', '0.34029377', '3.2268944')",0.1831002047112291
"('2019-10-26 20:00:00', '0.33198106', '3.180211')",0.171742835945599
"('2019-10-26 21:00:00', '0.32266605', '3.1509523')",0.16074758387027344
"('2019-10-26 22:00:00', '0.31853926', '3.0852604')",0.15339593063942863
"('2019-10-26 23:00:00', '0.30739665', '3.065506')",0.14193729066277644
"('2019-10-27 00:00:00', '0.29643095', '3.0522747')",0.13142161160584745
"('2019-10-27 01:00:00', '0.28741086', '3.0405338')",0.12307001797312139
"('2019-10-27 02:00:00', '0.28068995', '3.0243206')",0.11675557687952287
"('2019-10-27 03:00:00', '0.27349734', '3.019382')",0.11066756524513646
"('2019-10-27 04:00:00', '0.26601005', '3.0152822')",0.10454906028622517
"('2019-10-27 05:00:00', '0.25816894', '3.0138843')",0.09843071490993625
"('2019-10-27 06:00:00', '0.25091743', '3.015748')",0.09303637699466862
"('2019-10-27 07:00:00', '0.25286293', '2.9125972')",0.0912529345482625
"('2019-10-27 08:00:00', '0.24755704', '2.8934956')",0.0868899343003042
"('2019-10-27 09:00:00', '0.24313533', '2.8738344')",0.08324419551609281
"('2019-10-27 10:00:00', '0.23429203', '2.8734617')",0.07728879271169214
"('2019-10-27 11:00:00', '0.23264134', '2.8233306')",0.07487409680176221
"('2019-10-27 12:00:00', '0.23323083', '2.7648134')",0.0736942869911043
"('2019-10-27 13:00:00', '0.23647344', '2.7106757')",0.07427426808059447
"('2019-10-27 14:00:00', '0.23706293', '2.6800194')",0.07380084143304322
"('2019-10-27 15:00:00', '0.23110843', '2.6878467')",0.0703448244019638
"('2019-10-27 16:00:00', '0.22267783', '2.7117007')",0.06588579553052608
"('2019-10-27 17:00:00', '0.21418822', '2.7394686')",0.06158196892689757
"('2019-10-27 18:00:00', '0.20652413', '2.7595022')",0.05767245347270266
"('2019-10-27 19:00:00', '0.20003903', '2.765559')",0.054226114658798605
"('2019-10-27 20:00:00', '0.19373083', '2.7720814')",0.05097996548523118
"('2019-10-27 21:00:00', '0.18795311', '2.7736654')",0.04801193190491811
"('2019-10-27 22:00:00', '0.16808522', '2.9019747')",0.040174340460625235
"('2019-10-27 23:00:00', '0.16513741', '2.867964')",0.038323107142332814
"('2019-10-28 00:00:00', '0.16272032', '2.8273373')",0.03668236112503248
"('2019-10-28 01:00:00', '0.16006732', '2.7902517')",0.03503037679296091
"('2019-10-28 02:00:00', '0.15570462', '2.775343')",0.03296975671243086
"('2019-10-28 03:00:00', '0.1518135', '2.7575455')",0.031141501819524787
"('2019-10-28 04:00:00', '0.14815831', '2.7338777')",0.029405406910040937
"('2019-10-28 05:00:00', '0.14420831', '2.7157075')",0.02767321685401382
"('2019-10-28 06:00:00', '0.14037621', '2.6980965')",0.026051970884744813
"('2019-10-28 07:00:00', '0.14986801', '2.4908636')",0.027413463397448642
"('2019-10-28 08:00:00', '0.14603591', '2.4644003')",0.025752930482271303
"('2019-10-28 09:00:00', '0.1401993', '2.4619777')",0.02371220196812039
"('2019-10-28 10:00:00', '0.1073612', '2.7636023')",0.01560868584176082
"('2019-10-28 11:00:00', '0.1071254', '2.6789012')",0.015063909224136427
"('2019-10-28 12:00:00', '0.1362493', '2.2769217')",0.020711556388106754
"('2019-10-28 13:00:00', '0.14385462', '2.2508311')",0.02282372970975946
"('2019-10-28 14:00:00', '0.15517402', '2.2560494')",0.026618446619028492
"('2019-10-28 15:00:00', '0.16071582', '2.257447')",0.02857135910842146
"('2019-10-28 16:00:00', '0.1559993', '2.2410474')",0.02672344364054552
"('2019-10-28 17:00:00', '0.1496911', '2.209832')",0.024263156407202
"('2019-10-28 18:00:00', '0.1399045', '2.2118819')",0.021213942248545843
"('2019-10-28 19:00:00', '0.1322993', '2.1988366')",0.01885836902843843
"('2019-10-28 20:00:00', '0.12469411', '2.1925936')",0.016704985451579335
"('2019-10-28 21:00:00', '0.11785531', '2.1872823')",0.014886727121248965
"('2019-10-28 22:00:00', '0.0797112', '2.376345')",0.007398510024666754
"('2019-10-28 23:00:00', '0.07888579', '2.309069')",0.007040938469465845
"('2019-10-29 00:00:00', '0.07676339', '2.2683492')",0.006549592559071018
"('2019-10-29 01:00:00', '0.0747', '2.239836')",0.006124258367967601
"('2019-10-29 02:00:00', '0.073815584', '2.204614')",0.005886061034993448
"('2019-10-29 03:00:00', '0.072577596', '2.177312')",0.0056198135092240375
"('2019-10-29 04:00:00', '0.0965724', '1.9090462')",0.008724058473866187
"('2019-10-29 05:00:00', '0.119859695', '1.8902237')",0.013306248218552405
"('2019-10-29 06:00:00', '0.1315918', '1.945759')",0.016509836904454653
"('2019-10-29 07:00:00', '0.13536501', '1.9454796')",0.017467695017267446
"('2019-10-29 08:00:00', '0.1397866', '1.9217186')",0.018399963316771822
