"significant_wave_height,energy_wave_period,mean_wave_direction,potenza(kW/m)"
"('2019-04-04 16:00:00', '1.1353977', '5.2950206')",3.3447199018296003
"('2019-04-04 17:00:00', '1.175839', '5.4721813')",3.70725345892243
"('2019-04-04 18:00:00', '1.2391355', '5.5245876')",4.156555108615274
"('2019-04-04 19:00:00', '1.3252286', '5.5200424')",4.750289669591309
"('2019-04-04 20:00:00', '1.3986504', '5.565028')",5.334353367190319
"('2019-04-04 21:00:00', '1.455197', '5.6276374')",5.839366966006837
"('2019-04-04 22:00:00', '1.5071251', '5.677539')",6.3190939398335955
"('2019-04-04 23:00:00', '1.56231', '5.7049017')",6.823051837423318
"('2019-04-05 00:00:00', '1.6256658', '5.7131567')",7.3983479852465255
"('2019-04-05 01:00:00', '1.6603043', '5.7637076')",7.785265104547659
"('2019-04-05 02:00:00', '1.6475147', '5.88939')",7.832943450660448
"('2019-04-05 03:00:00', '1.6260803', '6.028799')",7.811075965342767
"('2019-04-05 04:00:00', '1.6150079', '6.1578207')",7.869958122128779
"('2019-04-05 05:00:00', '1.9626364', '6.9303703')",13.080737145465362
"('2019-04-05 06:00:00', '1.8469378', '7.0093966')",11.716050991687451
"('2019-04-05 07:00:00', '1.7337261', '7.1653166')",10.553400964271246
"('2019-04-05 08:00:00', '1.6392251', '7.315115')",9.631511086032098
"('2019-04-05 09:00:00', '1.5604151', '7.40184')",8.831125602489175
"('2019-04-05 10:00:00', '1.4920855', '7.4095383')",8.083038496063743
"('2019-04-05 11:00:00', '1.434177', '7.334315')",7.3919861636405875
"('2019-04-05 12:00:00', '1.389295', '7.157896')",6.769715372852601
"('2019-04-05 13:00:00', '1.3624132', '6.878335')",6.256005029391221
"('2019-04-05 14:00:00', '1.3463078', '6.569')",5.8342369811536186
"('2019-04-05 15:00:00', '1.3262944', '6.3167086')",5.444610225850257
"('2019-04-05 16:00:00', '1.3011296', '6.1192346')",5.076148252391628
"('2019-04-05 17:00:00', '1.257787', '6.010805')",4.659538692736754
"('2019-04-05 18:00:00', '1.1917074', '5.993738')",4.17093197944262
"('2019-04-05 19:00:00', '1.1176343', '6.0176687')",3.6831872424066825
"('2019-04-05 20:00:00', '1.044035', '6.053843')",3.233384484692095
"('2019-04-05 21:00:00', '0.975646', '6.0786085')",2.835207112918862
"('2019-04-05 22:00:00', '0.9161389', '6.0492053')",2.4878091000738833
"('2019-04-05 23:00:00', '0.8608949', '6.0081153')",2.1818988259085557
"('2019-04-06 00:00:00', '0.8100325', '5.945877')",1.9116874486381477
"('2019-04-06 01:00:00', '0.76355183', '5.8594303')",1.6738961762419227
"('2019-04-06 02:00:00', '0.7199724', '5.7637076')",1.4639617062034962
"('2019-04-06 03:00:00', '0.6787615', '5.6645536')",1.2787809916892974
"('2019-04-06 04:00:00', '0.64039266', '5.560947')",1.117474256553472
"('2019-04-06 05:00:00', '0.6043923', '5.453538')",0.9761403588057211
"('2019-04-06 06:00:00', '0.57117486', '5.3441806')",0.8543097719321061
"('2019-04-06 07:00:00', '0.5406219', '5.2253623')",0.7483413734125164
"('2019-04-06 08:00:00', '0.51172686', '5.1167474')",0.6565480020118415
"('2019-04-06 09:00:00', '0.48496342', '5.0072045')",0.577044588123333
"('2019-04-06 10:00:00', '0.4584961', '4.903598')",0.5051056553163527
"('2019-04-06 11:00:00', '0.4368248', '4.7822757')",0.44714179226831485
"('2019-04-06 12:00:00', '0.41793644', '4.6488023')",0.3978850628480467
"('2019-04-06 13:00:00', '0.4073968', '4.4503083')",0.3619273517690327
"('2019-04-06 14:00:00', '0.4105351', '4.1550713')",0.3431430044199861
"('2019-04-06 15:00:00', '0.4182917', '3.8910003')",0.3335921624352228
"('2019-04-06 16:00:00', '0.4085219', '3.792217')",0.31011298192481945
"('2019-04-06 17:00:00', '0.3888638', '3.7691212')",0.27927445599270545
"('2019-04-06 18:00:00', '0.36867273', '3.754002')",0.2500187672229949
"('2019-04-06 19:00:00', '0.3510871', '3.7282166')",0.22517852021648854
"('2019-04-06 20:00:00', '0.33652115', '3.687961')",0.20464782274377258
"('2019-04-06 21:00:00', '0.32746184', '3.6135724')",0.1898690756403532
"('2019-04-06 22:00:00', '0.31064582', '3.5905695')",0.1697815311458316
"('2019-04-06 23:00:00', '0.2998103', '3.5452125')",0.15614621088087716
"('2019-04-07 00:00:00', '0.28944826', '3.504679')",0.14387529021784937
"('2019-04-07 01:00:00', '0.2895075', '3.3980117')",0.13955345340706649
"('2019-04-07 02:00:00', '0.30016553', '3.2559123')",0.14374422778609475
"('2019-04-07 03:00:00', '0.29578388', '3.188387')",0.13668350687072725
"('2019-04-07 04:00:00', '0.28696144', '3.1515636')",0.12716548203615968
"('2019-04-07 05:00:00', '0.28956676', '3.0823689')",0.1266421012463936
"('2019-04-07 06:00:00', '0.2918167', '3.0126178')",0.12570727197963041
"('2019-04-07 07:00:00', '0.2857772', '2.9943452')",0.1198265621926404
"('2019-04-07 08:00:00', '0.2828759', '2.9632726')",0.11618754699787727
"('2019-04-07 09:00:00', '0.26617837', '2.9779277')",0.10338457624061172
"('2019-04-07 10:00:00', '0.23858595', '3.0184612')",0.08419211272649395
"('2019-04-07 11:00:00', '0.2291714', '2.96049')",0.07618693708956495
"('2019-04-07 12:00:00', '0.22396076', '2.8813705')",0.07081724879182542
"('2019-04-07 13:00:00', '0.21904624', '2.8387966')",0.06674242190236124
"('2019-04-07 14:00:00', '0.2195791', '2.7912135')",0.06594337009049552
"('2019-04-07 15:00:00', '0.22478974', '2.7451148')",0.06796879355541675
"('2019-04-07 16:00:00', '0.2253226', '2.7198856')",0.06766377530302563
"('2019-04-07 17:00:00', '0.22135544', '2.73519')",0.06566954076548716
"('2019-04-07 18:00:00', '0.21880937', '2.737787')",0.064228468772284
"('2019-04-07 19:00:00', '0.212237', '2.772199')",0.06118749574737125
"('2019-04-07 20:00:00', '0.20661187', '2.7880597')",0.05831881433224967
"('2019-04-07 21:00:00', '0.22615159', '2.642714')",0.06622859417093689
"('2019-04-07 22:00:00', '0.22455287', '2.6496706')",0.06546741413091012
"('2019-04-07 23:00:00', '0.2215923', '2.6633055')",0.06408057446866186
"('2019-04-08 00:00:00', '0.2372241', '2.632604')",0.07259375011326706
"('2019-04-08 01:00:00', '0.2648164', '2.611456')",0.08973638033381875
"('2019-04-08 02:00:00', '0.3031261', '2.61563')",0.11776576396843855
"('2019-04-08 03:00:00', '0.35487664', '2.6651607')",0.16446530915728036
"('2019-04-08 04:00:00', '0.4341011', '2.765335')",0.2553439680830146
"('2019-04-08 05:00:00', '0.5196612', '2.9040954')",0.3842797881858889
"('2019-04-08 06:00:00', '0.5969317', '3.0732791')",0.5365959220959425
"('2019-04-08 07:00:00', '0.6907221', '3.2561903')",0.7612241565426332
"('2019-04-08 08:00:00', '0.792506', '3.466186')",1.0667264448129101
"('2019-04-08 09:00:00', '0.9092704', '3.6913004')",1.4954144633497117
"('2019-04-08 10:00:00', '1.0008109', '3.918548')",1.9232037821328587
"('2019-04-08 11:00:00', '1.0607324', '4.118712')",2.2707492227354344
"('2019-04-08 12:00:00', '1.0864301', '4.2777853')",2.474107937526465
"('2019-04-08 13:00:00', '1.0997525', '4.4007773')",2.608046843874279
"('2019-04-08 14:00:00', '1.111654', '4.489172')",2.718326353559683
"('2019-04-08 15:00:00', '1.1351016', '4.5539145')",2.8750832477679644
"('2019-04-08 16:00:00', '1.1764902', '4.614205')",3.1294613578542543
"('2019-04-08 17:00:00', '1.2243328', '4.686646')",3.4423672378999943
"('2019-04-08 18:00:00', '1.2454119', '4.787099')",3.638266531030232
"('2019-04-08 19:00:00', '1.247366', '4.872896')",3.7151044360112397
"('2019-04-08 20:00:00', '1.2367079', '4.921592')",3.688382543828001
"('2019-04-08 21:00:00', '1.219359', '4.9438534')",3.60184351323761
"('2019-04-08 22:00:00', '1.1934838', '4.943946')",3.4506654491353643
"('2019-04-08 23:00:00', '1.1639967', '4.919923')",3.2663136361601097
"('2019-04-09 00:00:00', '1.1311345', '4.889128')",3.0651800125988986
"('2019-04-09 01:00:00', '1.095134', '4.8554587')",2.8533882555524874
"('2019-04-09 02:00:00', '1.0662391', '4.7971163')",2.6723019986228302
"('2019-04-09 03:00:00', '1.0530941', '4.7196665')",2.5647305854854006
"('2019-04-09 04:00:00', '1.0725155', '4.6251497')",2.606927951439369
"('2019-04-09 05:00:00', '1.1173383', '4.556048')",2.787107643845081
"('2019-04-09 06:00:00', '1.1527466', '4.562077')",2.970478347670714
"('2019-04-09 07:00:00', '1.1651217', '4.6142974')",3.0693346630025276
"('2019-04-09 08:00:00', '1.1682006', '4.6667967')",3.1206841275528885
"('2019-04-09 09:00:00', '1.1621611', '4.7010226')",3.1111509864548057
"('2019-04-09 10:00:00', '1.1322002', '4.7222633')",2.9661474266826744
"('2019-04-09 11:00:00', '1.097621', '4.71002')",2.780504781629688
"('2019-04-09 12:00:00', '1.057831', '4.682101')",2.5672575387273064
"('2019-04-09 13:00:00', '0.9970805', '4.6902633')",2.284829246679373
"('2019-04-09 14:00:00', '0.92916536', '4.7052894')",1.9905286883301987
"('2019-04-09 15:00:00', '0.8645067', '4.703991')",1.722658887381808
"('2019-04-09 16:00:00', '0.8021574', '4.702785')",1.482758399450121
"('2019-04-09 17:00:00', '0.74418974', '4.689243')",1.272524566229927
"('2019-04-09 18:00:00', '0.6922616', '4.6539035')",1.0928333438720825
"('2019-04-09 19:00:00', '0.64353085', '4.612721')",0.9360348309216517
"('2019-04-09 20:00:00', '0.5988264', '4.565138')",0.802143128366716
"('2019-04-09 21:00:00', '0.55767465', '4.5116186')",0.6875278028659817
"('2019-04-09 22:00:00', '0.5153979', '4.4886155')",0.5842433451042313
"('2019-04-09 23:00:00', '0.48431206', '4.3846383')",0.5039418436622282
"('2019-04-10 00:00:00', '0.46246326', '4.218979')",0.44213807523569115
"('2019-04-10 01:00:00', '0.43860114', '4.1007175')",0.3865408914789482
"('2019-04-10 02:00:00', '0.41941667', '3.9636269')",0.34164905421998837
"('2019-04-10 03:00:00', '0.39999545', '3.843603')",0.30133161978867956
"('2019-04-10 04:00:00', '0.38075185', '3.7348022')",0.2653064022618047
"('2019-04-10 05:00:00', '0.37287676', '3.5784185')",0.24379109778923808
"('2019-04-10 06:00:00', '0.3641727', '3.4389162')",0.22347680057018918
"('2019-04-10 07:00:00', '0.3516792', '3.3500576')",0.20302135401350074
"('2019-04-10 08:00:00', '0.32829082', '3.3347533')",0.17610726339958038
"('2019-04-10 09:00:00', '0.3054353', '3.3172226')",0.15163838557058112
"('2019-04-10 10:00:00', '0.278435', '3.3380923')",0.1268066629040228
"('2019-04-10 11:00:00', '0.26132298', '3.3068342')",0.1106531303783996
"('2019-04-10 12:00:00', '0.26718485', '3.079401')",0.1077174303329615
"('2019-04-10 13:00:00', '0.27334285', '2.9507508')",0.10802991890953
"('2019-04-10 14:00:00', '0.27061915', '2.8711677')",0.10303189578072947
"('2019-04-10 15:00:00', '0.26499414', '2.8109703')",0.09672191296021022
"('2019-04-10 16:00:00', '0.2544545', '2.7920485')",0.08858074111816251
"('2019-04-10 17:00:00', '0.24308598', '2.788431')",0.08073759443667392
"('2019-04-10 18:00:00', '0.23284245', '2.7865758')",0.07402718958710183
"('2019-04-10 19:00:00', '0.2257371', '2.769509')",0.06915199976489675
"('2019-04-10 20:00:00', '0.22011209', '2.752164')",0.06533684882507013
"('2019-04-10 21:00:00', '0.23195434', '2.6378908')",0.06954371693628117
"('2019-04-10 22:00:00', '0.21655941', '2.6367779')",0.06059318053002964
"('2019-04-10 23:00:00', '0.22307265', '2.6018095')",0.06344015394528209
"('2019-04-11 00:00:00', '0.22484899', '2.5854847')",0.06405011802268046
"('2019-04-11 01:00:00', '0.22076333', '2.5769513')",0.061539811824424875
"('2019-04-11 02:00:00', '0.21543443', '2.5677686')",0.05839587735346828
"('2019-04-11 03:00:00', '0.21282911', '2.5571947')",0.056757326929562604
"('2019-04-11 04:00:00', '0.2067895', '2.5571947')",0.053581743610220625
"('2019-04-11 05:00:00', '0.20252633', '2.5538554')",0.051328121411578435
"('2019-04-11 06:00:00', '0.19855917', '2.55098')",0.049281399359130104
"('2019-04-11 07:00:00', '0.19405913', '2.5503309')",0.047060959006631015
"('2019-04-11 08:00:00', '0.18902624', '2.55098')",0.04466294178846772
"('2019-04-11 09:00:00', '0.18476295', '2.54727')",0.04260895041202325
"('2019-04-11 10:00:00', '0.18227613', '2.4514549')",0.03990980321681783
"('2019-04-11 11:00:00', '0.20270395', '2.4168575')",0.0486599376554992
"('2019-04-11 12:00:00', '0.25226367', '2.4821565')",0.0773988770423453
"('2019-04-11 13:00:00', '0.2770139', '2.4944')",0.09379189296470568
"('2019-04-11 14:00:00', '0.26754022', '2.5200002')",0.08838423656805364
"('2019-04-11 15:00:00', '0.2520268', '2.5393858')",0.07903477425289344
"('2019-04-11 16:00:00', '0.24024379', '2.5436525')",0.07193797376589135
"('2019-04-11 17:00:00', '0.2280463', '2.578992')",0.06571917994543991
"('2019-04-11 18:00:00', '0.21833575', '2.6262965')",0.061346464628640136
"('2019-04-11 19:00:00', '0.2108159', '2.6847317')",0.05846604229638021
"('2019-04-11 20:00:00', '0.20631588', '2.7471552')",0.057298676254742435
"('2019-04-11 21:00:00', '0.2041843', '2.8136601')",0.05747942342964275
"('2019-04-11 22:00:00', '0.21170402', '2.7480829')",0.06035095118919271
"('2019-04-11 23:00:00', '0.21940148', '2.784721')",0.06568358910289208
"('2019-04-12 00:00:00', '0.23675036', '2.773312')",0.07616862346029024
"('2019-04-12 01:00:00', '0.24539518', '2.8132892')",0.0830123130768743
"('2019-04-12 02:00:00', '0.25084257', '2.8652315')",0.08834018013083927
"('2019-04-12 03:00:00', '0.2541585', '2.939713')",0.09304869581005407
"('2019-04-12 04:00:00', '0.2692573', '2.915133')",0.10355937648025738
"('2019-04-12 05:00:00', '0.2794416', '2.9488957')",0.11283338333896492
"('2019-04-12 06:00:00', '0.2928233', '2.9647565')",0.12456509719296023
"('2019-04-12 07:00:00', '0.30058002', '3.0040846')",0.1329929002454496
"('2019-04-12 08:00:00', '0.30691552', '3.055656')",0.14103868208676398
"('2019-04-12 09:00:00', '0.31384325', '3.1017547')",0.14970252100125078
"('2019-04-12 10:00:00', '0.3236723', '3.128375')",0.16059275717622856
"('2019-04-12 11:00:00', '0.34167254', '3.1161315')",0.17825101397900237
"('2019-04-12 12:00:00', '0.355824', '3.1176157')",0.19341454698125407
"('2019-04-12 13:00:00', '0.36671877', '3.1306012')",0.20629566689852427
"('2019-04-12 14:00:00', '0.3831203', '3.125036')",0.2247612470113756
"('2019-04-12 15:00:00', '0.397627', '3.152862')",0.24426023766640217
"('2019-04-12 16:00:00', '0.40988374', '3.1856046')",0.26224627639433273
"('2019-04-12 17:00:00', '0.41497588', '3.2232628')",0.27198033549489786
"('2019-04-12 18:00:00', '0.41503513', '3.26797')",0.27583149796850476
"('2019-04-12 19:00:00', '0.41089034', '3.3270545')",0.27523766028253427
"('2019-04-12 20:00:00', '0.40698242', '3.3757505')",0.2739792802292956
"('2019-04-12 21:00:00', '0.40864027', '3.3822434')",0.27674721752293696
"('2019-04-12 22:00:00', '0.4253378', '3.311008')",0.2935109248957378
"('2019-04-12 23:00:00', '0.47584486', '3.1780915')",0.35260887718455364
"('2019-04-13 00:00:00', '0.53381264', '3.138671')",0.4382476348579455
"('2019-04-13 01:00:00', '0.5858592', '3.171877')",0.5334563956052094
"('2019-04-13 02:00:00', '0.61297786', '3.233744')",0.5953759578176823
"('2019-04-13 03:00:00', '0.61238575', '3.2892108')",0.6044187663912458
"('2019-04-13 04:00:00', '0.59284616', '3.3362374')",0.5745621977478905
"('2019-04-13 05:00:00', '0.56513524', '3.3727825')",0.5278240740804084
"('2019-04-13 06:00:00', '0.5437008', '3.3818724')",0.48986142493463763
"('2019-04-13 07:00:00', '0.53410864', '3.3603535')",0.4697212989371016
"('2019-04-13 08:00:00', '0.5304376', '3.337072')",0.4600767215020673
"('2019-04-13 09:00:00', '0.5264112', '3.3223243')",0.4511161180133417
"('2019-04-13 10:00:00', '0.5136808', '3.3247356')",0.42987269513928544
"('2019-04-13 11:00:00', '0.51397693', '3.2943125')",0.4264303690177204
"('2019-04-13 12:00:00', '0.52593756', '3.2610135')",0.44199468923834323
"('2019-04-13 13:00:00', '0.5264704', '3.2549846')",0.44207192582438604
"('2019-04-13 14:00:00', '0.5182401', '3.2487702')",0.42754034348027825
"('2019-04-13 15:00:00', '0.5029044', '3.244967')",0.4021399645488087
"('2019-04-13 16:00:00', '0.47513437', '3.2655587')",0.3612322111161172
"('2019-04-13 17:00:00', '0.4467131', '3.2827182')",0.3209867163048107
"('2019-04-13 18:00:00', '0.49260163', '3.5106153')",0.4174178438410453
"('2019-04-13 19:00:00', '0.47471988', '3.4544063')",0.38145589904234056
"('2019-04-13 20:00:00', '0.46708167', '3.3681448')",0.3600580147975499
"('2019-04-13 21:00:00', '0.46862113', '3.2804918')",0.3530033041051324
"('2019-04-13 22:00:00', '0.50550973', '3.15212')",0.39469157951943773
"('2019-04-13 23:00:00', '0.53973377', '3.1380215')",0.44793106054329224
"('2019-04-14 00:00:00', '0.54630613', '3.1668682')",0.4631249905836536
"('2019-04-14 01:00:00', '0.53055596', '3.1983118')",0.4411428813662934
"('2019-04-14 02:00:00', '0.50065434', '3.22957')",0.396658488608503
"('2019-04-14 03:00:00', '0.47134483', '3.2421846')",0.3529484786921686
"('2019-04-14 04:00:00', '0.4513315', '3.2173264')",0.3211311937015953
"('2019-04-14 05:00:00', '0.4348116', '3.1849551')",0.29505408909051906
"('2019-04-14 06:00:00', '0.415568', '3.1705782')",0.2682988094852523
"('2019-04-14 07:00:00', '0.3969165', '3.1558304')",0.243617252887403
"('2019-04-14 08:00:00', '0.37702155', '3.1539752')",0.21967806942454965
"('2019-04-14 09:00:00', '0.35487664', '3.171413')",0.19570580472330165
"('2019-04-14 10:00:00', '0.33237636', '3.1693726')",0.17156537101842156
"('2019-04-14 11:00:00', '0.32319868', '3.1265202')",0.16002818356514614
"('2019-04-14 12:00:00', '0.3156196', '3.0806067')",0.15036967665338594
"('2019-04-14 13:00:00', '0.31473148', '3.0087223')",0.14603553732416066
"('2019-04-14 14:00:00', '0.31473148', '2.9450002')",0.14294263270051893
"('2019-04-14 15:00:00', '0.31224453', '2.8996432')",0.13852568916399913
"('2019-04-14 16:00:00', '0.30336285', '2.8560486')",0.1287912815927186
"('2019-04-14 17:00:00', '0.2936523', '2.8263674')",0.11942397122213652
"('2019-04-14 18:00:00', '0.27695477', '2.8369412')",0.10662624454854533
"('2019-04-14 19:00:00', '0.26215196', '2.8350863')",0.09547036469764089
"('2019-04-14 20:00:00', '0.24729002', '2.8489995')",0.08536928271348734
"('2019-04-14 21:00:00', '0.23455954', '2.8539152')",0.07693843481787238
"('2019-04-14 22:00:00', '0.206079', '2.9384146')",0.061147207713096716
"('2019-04-14 23:00:00', '0.22094107', '2.7354681')",0.0654305604742775
"('2019-04-15 00:00:00', '0.24551368', '2.6198037')",0.07737777246016612
"('2019-04-15 01:00:00', '0.27955997', '2.5924413')",0.09927844860991486
"('2019-04-15 02:00:00', '0.3040142', '2.6352937')",0.1193473670393118
"('2019-04-15 03:00:00', '0.31627095', '2.7402914')",0.13431095402657572
"('2019-04-15 04:00:00', '0.3327316', '2.8597589')",0.1551363599324625
"('2019-04-15 05:00:00', '0.35505426', '2.9918408')",0.18480938249826726
"('2019-04-15 06:00:00', '0.38537025', '3.1173372')",0.22684866700036743
"('2019-04-15 07:00:00', '0.4267589', '3.225025')",0.28780235259052855
"('2019-04-15 08:00:00', '0.47377253', '3.320191')",0.36517320253484414
"('2019-04-15 09:00:00', '0.51445055', '3.4222205')",0.44380413085933346
"('2019-04-15 10:00:00', '0.5576155', '3.4808412')",0.5303346038614691
"('2019-04-15 11:00:00', '0.60451066', '3.5095022')",0.6284193169565474
"('2019-04-15 12:00:00', '0.6473795', '3.5271254')",0.7243273200928417
"('2019-04-15 13:00:00', '0.70084715', '3.5146964')",0.845922389488225
"('2019-04-15 14:00:00', '0.8076049', '3.4999485')",1.1185505728594811
"('2019-04-15 15:00:00', '0.9369812', '3.610697')",1.5532768849756988
"('2019-04-15 16:00:00', '0.9956002', '3.7818284')",1.8368252858531255
"('2019-04-15 17:00:00', '0.9946528', '3.9071395')",1.8940786841780928
"('2019-04-15 18:00:00', '0.9982055', '3.9685428')",1.9376131149610625
"('2019-04-15 19:00:00', '1.0060214', '4.000079')",1.9837141298059082
